order_id	user_id	order_number	days_since_prior_order	product_id	reordered	days_since_first_order
1501582	2	2	10	19051	0	0
1501582	2	2	10	8138	0	0
1901567	2	3	3	47766	1	13
1901567	2	3	3	32792	1	13
1901567	2	3	3	20574	1	13
1901567	2	3	3	7781	0	0
1901567	2	3	3	28874	0	0
738281	2	4	8	49451	0	0
738281	2	4	8	32792	1	21
738281	2	4	8	32139	0	0
738281	2	4	8	34688	0	0
738281	2	4	8	36735	0	0
738281	2	4	8	37646	0	0
738281	2	4	8	22829	0	0
738281	2	4	8	24852	0	0
738281	2	4	8	47209	0	0
738281	2	4	8	33276	0	0
738281	2	4	8	45613	0	0
738281	2	4	8	9681	0	0
738281	2	4	8	21150	0	0
1673511	2	5	8	47144	0	0
1673511	2	5	8	5322	0	0
1673511	2	5	8	17224	0	0
1673511	2	5	8	38656	0	0
1673511	2	5	8	21376	0	0
1673511	2	5	8	48210	0	0
1673511	2	5	8	5907	0	0
1673511	2	5	8	14553	0	0
1673511	2	5	8	47553	0	0
1673511	2	5	8	22124	0	0
1673511	2	5	8	19156	0	0
1673511	2	5	8	1559	0	0
1673511	2	5	8	47766	1	29
1199898	2	6	13	32792	1	42
1199898	2	6	13	12000	1	42
1199898	2	6	13	9681	1	42
1199898	2	6	13	32139	1	42
1199898	2	6	13	32052	0	0
1199898	2	6	13	27344	1	42
1199898	2	6	13	24852	1	42
1199898	2	6	13	45066	1	42
1199898	2	6	13	27966	1	42
1199898	2	6	13	47209	1	42
1199898	2	6	13	36735	1	42
1199898	2	6	13	46676	0	0
1199898	2	6	13	33754	0	0
1199898	2	6	13	17872	0	0
1199898	2	6	13	18523	0	0
1199898	2	6	13	24954	0	0
1199898	2	6	13	4957	0	0
1199898	2	6	13	40571	0	0
1199898	2	6	13	41787	0	0
1199898	2	6	13	19051	1	42
1199898	2	6	13	33276	1	42
3194192	2	7	14	32792	1	56
3194192	2	7	14	12000	1	56
3194192	2	7	14	16589	1	56
3194192	2	7	14	32052	1	56
3194192	2	7	14	19051	1	56
3194192	2	7	14	32139	1	56
3194192	2	7	14	47209	1	56
3194192	2	7	14	24852	1	56
3194192	2	7	14	46886	0	0
3194192	2	7	14	40198	0	0
3194192	2	7	14	17758	0	0
3194192	2	7	14	45066	1	56
3194192	2	7	14	41787	1	56
3194192	2	7	14	34688	1	56
788338	2	8	27	32792	1	83
788338	2	8	27	28918	0	0
788338	2	8	27	24852	1	83
788338	2	8	27	34688	1	83
788338	2	8	27	48110	1	83
788338	2	8	27	47209	1	83
788338	2	8	27	32052	1	83
788338	2	8	27	17758	1	83
788338	2	8	27	40198	1	83
788338	2	8	27	46886	1	83
788338	2	8	27	22963	0	0
788338	2	8	27	23	0	0
788338	2	8	27	20084	0	0
788338	2	8	27	2002	0	0
788338	2	8	27	5212	0	0
788338	2	8	27	14306	0	0
1718559	2	9	8	32792	1	91
1718559	2	9	8	24852	1	91
1718559	2	9	8	12000	1	91
1718559	2	9	8	21376	1	91
1718559	2	9	8	2002	1	91
1718559	2	9	8	7781	1	91
1718559	2	9	8	13742	0	0
1718559	2	9	8	18961	0	0
1718559	2	9	8	15841	0	0
1718559	2	9	8	33754	1	91
1718559	2	9	8	22124	1	91
1718559	2	9	8	19156	1	91
1718559	2	9	8	1559	1	91
1718559	2	9	8	13351	0	0
1718559	2	9	8	18523	1	91
1718559	2	9	8	17872	1	91
1718559	2	9	8	5450	0	0
1718559	2	9	8	22474	1	91
1718559	2	9	8	48099	0	0
1718559	2	9	8	49273	0	0
1718559	2	9	8	47792	0	0
1718559	2	9	8	45613	1	91
1718559	2	9	8	9124	0	0
1718559	2	9	8	22559	0	0
1718559	2	9	8	33957	0	0
1718559	2	9	8	27737	0	0
1447487	2	10	6	24852	1	97
1447487	2	10	6	12000	1	97
1447487	2	10	6	47209	1	97
1447487	2	10	6	17872	1	97
1447487	2	10	6	18523	1	97
1447487	2	10	6	1559	1	97
1447487	2	10	6	19156	1	97
1447487	2	10	6	2002	1	97
1447487	2	10	6	2573	0	0
1402090	2	11	30	32792	1	127
1402090	2	11	30	4071	0	0
1402090	2	11	30	19051	1	127
1402090	2	11	30	19156	1	127
1402090	2	11	30	18523	1	127
1402090	2	11	30	1559	1	127
1402090	2	11	30	22124	1	127
1402090	2	11	30	33754	1	127
1402090	2	11	30	22474	1	127
1402090	2	11	30	16589	1	127
1402090	2	11	30	32139	1	127
1402090	2	11	30	8296	0	0
1402090	2	11	30	47209	1	127
1402090	2	11	30	2002	1	127
1402090	2	11	30	21227	0	0
3186735	2	12	28	32792	1	155
3186735	2	12	28	47209	1	155
3186735	2	12	28	22124	1	155
3186735	2	12	28	19156	1	155
3186735	2	12	28	1559	1	155
3186735	2	12	28	13351	1	155
3186735	2	12	28	3151	0	0
3186735	2	12	28	19240	0	0
3186735	2	12	28	21709	0	0
3186735	2	12	28	10305	0	0
3186735	2	12	28	24990	0	0
3186735	2	12	28	18523	1	155
3186735	2	12	28	36735	1	155
3186735	2	12	28	22963	1	155
3186735	2	12	28	33754	1	155
3186735	2	12	28	16589	1	155
3186735	2	12	28	36287	0	0
3186735	2	12	28	42356	0	0
3186735	2	12	28	12258	0	0
3268552	2	13	30	42342	0	0
3268552	2	13	30	30908	0	0
3268552	2	13	30	79	0	0
3268552	2	13	30	5869	0	0
3268552	2	13	30	44303	0	0
3268552	2	13	30	16521	0	0
3268552	2	13	30	39877	0	0
3268552	2	13	30	19057	0	0
3268552	2	13	30	45948	0	0
839880	2	14	13	24852	1	198
839880	2	14	13	16589	1	198
839880	2	14	13	1559	1	198
839880	2	14	13	19156	1	198
839880	2	14	13	18523	1	198
839880	2	14	13	22825	0	0
839880	2	14	13	27413	0	0
839880	2	14	13	33754	1	198
839880	2	14	13	21709	1	198
839880	2	14	13	47209	1	198
839880	2	14	13	7781	1	198
839880	2	14	13	2573	1	198
839880	2	14	13	39928	0	0
839880	2	14	13	20785	0	0
839880	2	14	13	24768	0	0
839880	2	14	13	7963	0	0
2717275	5	1	0	15349	0	0
2717275	5	1	0	21413	0	0
2717275	5	1	0	48775	0	0
2717275	5	1	0	28289	0	0
2717275	5	1	0	8518	0	0
2717275	5	1	0	11777	0	0
2717275	5	1	0	31717	0	0
2717275	5	1	0	26604	0	0
2717275	5	1	0	43693	0	0
2717275	5	1	0	22475	0	0
2717275	5	1	0	24535	0	0
1909121	5	2	11	43693	1	11
1909121	5	2	11	6808	0	0
1909121	5	2	11	24535	1	11
1909121	5	2	11	11777	1	11
1909121	5	2	11	21616	0	0
1909121	5	2	11	18761	0	0
1909121	5	2	11	26604	1	11
1909121	5	2	11	13870	0	0
1909121	5	2	11	13988	0	0
2267326	5	3	10	26604	1	21
2267326	5	3	10	11777	1	21
2267326	5	3	10	20754	0	0
2267326	5	3	10	24231	0	0
2267326	5	3	10	40706	0	0
157374	5	4	19	27344	0	0
157374	5	4	19	24535	1	40
157374	5	4	19	43693	1	40
157374	5	4	19	40706	1	40
157374	5	4	19	16168	0	0
157374	5	4	19	21413	1	40
157374	5	4	19	13988	1	40
157374	5	4	19	3376	0	0
157374	5	4	19	8518	1	40
157374	5	4	19	26604	1	40
157374	5	4	19	11777	1	40
157374	5	4	19	5999	0	0
2565571	7	1	0	45628	0	0
2565571	7	1	0	39275	0	0
2565571	7	1	0	6361	0	0
2565571	7	1	0	45066	0	0
2565571	7	1	0	13249	0	0
2565571	7	1	0	31683	0	0
2565571	7	1	0	519	0	0
2565571	7	1	0	37999	0	0
2565571	7	1	0	49508	0	0
2565571	7	1	0	29871	0	0
2565571	7	1	0	22963	0	0
2565571	7	1	0	14332	0	0
2402008	7	2	30	4920	0	0
2402008	7	2	30	37602	0	0
2402008	7	2	30	29871	1	30
2402008	7	2	30	22963	1	30
2402008	7	2	30	19019	0	0
2402008	7	2	30	6361	1	30
2402008	7	2	30	31683	1	30
2402008	7	2	30	17638	0	0
2402008	7	2	30	40852	0	0
2402008	7	2	30	27690	0	0
2402008	7	2	30	9598	0	0
2402008	7	2	30	15581	0	0
2402008	7	2	30	45537	0	0
2402008	7	2	30	13198	0	0
2402008	7	2	30	8518	0	0
2402008	7	2	30	274	0	0
2402008	7	2	30	43967	0	0
2402008	7	2	30	42803	0	0
2402008	7	2	30	30391	0	0
2402008	7	2	30	19678	0	0
2402008	7	2	30	31343	0	0
121053	7	3	30	10895	0	0
121053	7	3	30	14267	0	0
121053	7	3	30	39121	0	0
121053	7	3	30	42828	0	0
121053	7	3	30	45066	1	60
121053	7	3	30	37999	1	60
121053	7	3	30	45628	1	60
121053	7	3	30	37602	1	60
121053	7	3	30	29871	1	60
121053	7	3	30	22963	1	60
121053	7	3	30	19019	1	60
121053	7	3	30	6361	1	60
121053	7	3	30	31683	1	60
121053	7	3	30	519	1	60
121053	7	3	30	49508	1	60
121053	7	3	30	17638	1	60
121053	7	3	30	40852	1	60
121053	7	3	30	27690	1	60
121053	7	3	30	9598	1	60
121053	7	3	30	15581	1	60
121053	7	3	30	45537	1	60
121053	7	3	30	13198	1	60
121053	7	3	30	43967	1	60
121053	7	3	30	30391	1	60
1695742	7	4	9	47272	0	0
1695742	7	4	9	29993	0	0
1695742	7	4	9	21137	0	0
1695742	7	4	9	13802	0	0
1695742	7	4	9	37999	1	69
1695742	7	4	9	14332	1	69
1695742	7	4	9	37602	1	69
1695742	7	4	9	6361	1	69
1695742	7	4	9	31683	1	69
1695742	7	4	9	17638	1	69
1695742	7	4	9	40852	1	69
1695742	7	4	9	27690	1	69
1695742	7	4	9	13198	1	69
1695742	7	4	9	43967	1	69
1695742	7	4	9	42803	1	69
1695742	7	4	9	19678	1	69
3321109	7	5	3	47272	1	72
3321109	7	5	3	49235	0	0
3321109	7	5	3	21137	1	72
3321109	7	5	3	37999	1	72
3321109	7	5	3	37602	1	72
3321109	7	5	3	19019	1	72
3321109	7	5	3	6361	1	72
3321109	7	5	3	17638	1	72
3321109	7	5	3	40852	1	72
3321109	7	5	3	42803	1	72
1682003	7	6	10	26346	0	0
1682003	7	6	10	21137	1	82
1682003	7	6	10	42803	1	82
1014379	7	7	7	8518	1	89
776265	7	8	8	10895	1	97
776265	7	8	8	39275	1	97
776265	7	8	8	37602	1	97
776265	7	8	8	31683	1	97
776265	7	8	8	17638	1	97
776265	7	8	8	13198	1	97
776265	7	8	8	43967	1	97
776265	7	8	8	42803	1	97
2507052	7	9	4	29993	1	101
2507052	7	9	4	39121	1	101
2507052	7	9	4	45628	1	101
2507052	7	9	4	39275	1	101
2507052	7	9	4	4920	1	101
2507052	7	9	4	37602	1	101
2507052	7	9	4	31683	1	101
2507052	7	9	4	40852	1	101
2507052	7	9	4	45537	1	101
2507052	7	9	4	30391	1	101
1396119	7	10	9	10895	1	110
1396119	7	10	9	45628	1	110
1396119	7	10	9	4920	1	110
1396119	7	10	9	17638	1	110
1396119	7	10	9	40852	1	110
1396119	7	10	9	43967	1	110
1396119	7	10	9	30391	1	110
565870	7	11	6	21137	1	116
565870	7	11	6	45628	1	116
565870	7	11	6	4920	1	116
565870	7	11	6	37602	1	116
565870	7	11	6	31683	1	116
565870	7	11	6	17638	1	116
565870	7	11	6	40852	1	116
565870	7	11	6	13198	1	116
565870	7	11	6	42803	1	116
3239072	7	12	7	39121	1	123
3239072	7	12	7	17638	1	123
3239072	7	12	7	40852	1	123
3239072	7	12	7	31343	1	123
1175028	7	13	5	21137	1	128
1175028	7	13	5	39275	1	128
1175028	7	13	5	37602	1	128
1175028	7	13	5	8277	0	0
1175028	7	13	5	17638	1	128
1175028	7	13	5	40852	1	128
1175028	7	13	5	13198	1	128
1175028	7	13	5	43967	1	128
1175028	7	13	5	30391	1	128
3060817	7	14	17	21137	1	145
3060817	7	14	17	37602	1	145
3060817	7	14	17	40852	1	145
3060817	7	14	17	30391	1	145
3120740	7	15	2	32177	0	0
3120740	7	15	2	33740	0	0
3120740	7	15	2	8277	1	147
3120740	7	15	2	21137	1	147
3120740	7	15	2	4920	1	147
3120740	7	15	2	22742	0	0
3120740	7	15	2	29602	0	0
3120740	7	15	2	13176	0	0
3120740	7	15	2	46969	0	0
3120740	7	15	2	21298	0	0
2425840	7	16	11	37602	1	158
2425840	7	16	11	40852	1	158
2425840	7	16	11	21137	1	158
2425840	7	16	11	17638	1	158
2425840	7	16	11	42265	0	0
2425840	7	16	11	22000	0	0
2425840	7	16	11	35333	0	0
2425840	7	16	11	10504	0	0
2425840	7	16	11	45066	1	158
2425840	7	16	11	4920	1	158
2425840	7	16	11	43352	0	0
2425840	7	16	11	25199	0	0
2425840	7	16	11	12196	0	0
2425840	7	16	11	15592	0	0
2425840	7	16	11	18382	0	0
2425840	7	16	11	23712	0	0
2425840	7	16	11	4945	0	0
23391	7	17	28	13198	1	186
23391	7	17	28	42803	1	186
23391	7	17	28	8277	1	186
23391	7	17	28	37602	1	186
23391	7	17	28	40852	1	186
23391	7	17	28	4920	1	186
23391	7	17	28	4945	1	186
23391	7	17	28	17638	1	186
23391	7	17	28	11520	0	0
23391	7	17	28	32177	1	186
23391	7	17	28	27344	0	0
2984707	7	18	7	35333	1	193
2984707	7	18	7	44661	0	0
2984707	7	18	7	26209	0	0
2984707	7	18	7	27156	0	0
2984707	7	18	7	8518	1	193
2984707	7	18	7	31717	0	0
2984707	7	18	7	29894	0	0
2984707	7	18	7	22000	1	193
2984707	7	18	7	23516	0	0
2984707	7	18	7	4945	1	193
2984707	7	18	7	47623	0	0
2984707	7	18	7	18880	0	0
2984707	7	18	7	45066	1	193
369015	7	19	3	47272	1	196
369015	7	19	3	37999	1	196
369015	7	19	3	21137	1	196
369015	7	19	3	12196	1	196
369015	7	19	3	23712	1	196
2452257	7	20	7	47272	1	203
2452257	7	20	7	29993	1	203
2452257	7	20	7	31683	1	203
2452257	7	20	7	27690	1	203
2452257	7	20	7	9598	1	203
2452257	7	20	7	13198	1	203
2452257	7	20	7	30391	1	203
2452257	7	20	7	37602	1	203
2452257	7	20	7	21137	1	203
2452257	7	20	7	40852	1	203
2452257	7	20	7	15592	1	203
2452257	7	20	7	32177	1	203
600894	8	1	0	21903	0	0
600894	8	1	0	28985	0	0
600894	8	1	0	6473	0	0
600894	8	1	0	39110	0	0
600894	8	1	0	39812	0	0
600894	8	1	0	20920	0	0
600894	8	1	0	32030	0	0
600894	8	1	0	24838	0	0
600894	8	1	0	2078	0	0
600894	8	1	0	651	0	0
600894	8	1	0	16349	0	0
600894	8	1	0	49533	0	0
600894	8	1	0	17794	0	0
600894	8	1	0	23400	0	0
600894	8	1	0	1529	0	0
600894	8	1	0	6141	0	0
600894	8	1	0	44099	0	0
600894	8	1	0	23165	0	0
600894	8	1	0	34190	0	0
600894	8	1	0	9839	0	0
600894	8	1	0	14992	0	0
2979257	8	2	30	9839	1	30
2979257	8	2	30	14992	1	30
2979257	8	2	30	26882	0	0
2979257	8	2	30	2078	1	30
2979257	8	2	30	42736	0	0
2979257	8	2	30	18531	0	0
2979257	8	2	30	17794	1	30
2979257	8	2	30	32197	0	0
2979257	8	2	30	11136	0	0
2979257	8	2	30	34358	0	0
2979257	8	2	30	23165	1	30
2979257	8	2	30	21903	1	30
2979257	8	2	30	28985	1	30
2979257	8	2	30	32030	1	30
2979257	8	2	30	43295	0	0
2570360	8	3	30	23165	1	60
2570360	8	3	30	2078	1	60
2570360	8	3	30	4799	0	0
2570360	8	3	30	33640	0	0
2570360	8	3	30	10644	0	0
2570360	8	3	30	41540	0	0
2570360	8	3	30	15143	0	0
2570360	8	3	30	34358	1	60
2570360	8	3	30	15937	0	0
2570360	8	3	30	17794	1	60
2570360	8	3	30	8193	0	0
2570360	8	3	30	18479	0	0
2570360	8	3	30	18531	1	60
280530	9	1	0	27973	0	0
280530	9	1	0	481	0	0
280530	9	1	0	27966	0	0
280530	9	1	0	33754	0	0
280530	9	1	0	4957	0	0
280530	9	1	0	13351	0	0
280530	9	1	0	40571	0	0
280530	9	1	0	38159	0	0
280530	9	1	0	38277	0	0
280530	9	1	0	5194	0	0
280530	9	1	0	5002	0	0
280530	9	1	0	13740	0	0
280530	9	1	0	26790	0	0
280530	9	1	0	6489	0	0
280530	9	1	0	16154	0	0
280530	9	1	0	27690	0	0
280530	9	1	0	45045	0	0
280530	9	1	0	19627	0	0
280530	9	1	0	43875	0	0
280530	9	1	0	45767	0	0
280530	9	1	0	47167	0	0
280530	9	1	0	16018	0	0
280530	9	1	0	8952	0	0
280530	9	1	0	7952	0	0
280530	9	1	0	311	0	0
280530	9	1	0	21108	0	0
280530	9	1	0	11790	0	0
280530	9	1	0	23592	0	0
280530	9	1	0	42828	0	0
280530	9	1	0	31066	0	0
2762092	9	2	6	24341	0	0
2762092	9	2	6	38159	1	6
2762092	9	2	6	27966	1	6
2762092	9	2	6	18926	0	0
2762092	9	2	6	4957	1	6
2762092	9	2	6	26604	0	0
2762092	9	2	6	8834	0	0
2762092	9	2	6	33787	0	0
2762092	9	2	6	27973	1	6
2762092	9	2	6	30252	0	0
2762092	9	2	6	29594	0	0
1830137	9	3	30	8834	1	36
1830137	9	3	30	30252	1	36
1830137	9	3	30	24341	1	36
1830137	9	3	30	27973	1	36
1830137	9	3	30	29594	1	36
1830137	9	3	30	18926	1	36
1830137	9	3	30	45767	1	36
1830137	9	3	30	6489	1	36
1830137	9	3	30	33754	1	36
1830137	9	3	30	40571	1	36
1830137	9	3	30	42828	1	36
1830137	9	3	30	481	1	36
1830137	9	3	30	26604	1	36
1830137	9	3	30	17600	0	0
1830137	9	3	30	2732	0	0
1830137	9	3	30	12075	0	0
1830137	9	3	30	27596	0	0
1830137	9	3	30	10132	0	0
1830137	9	3	30	24954	0	0
1830137	9	3	30	1559	0	0
1830137	9	3	30	8467	0	0
1830137	9	3	30	30967	0	0
1830137	9	3	30	24952	0	0
1830137	9	3	30	34448	0	0
1830137	9	3	30	39409	0	0
1830137	9	3	30	20899	0	0
1830137	9	3	30	21462	0	0
1830137	9	3	30	41844	0	0
1830137	9	3	30	23765	0	0
1830137	9	3	30	42347	0	0
1830137	9	3	30	38277	1	36
1830137	9	3	30	38988	0	0
1830137	9	3	30	27555	0	0
1830137	9	3	30	3634	0	0
1830137	9	3	30	38777	0	0
1224907	10	1	0	46979	0	0
1224907	10	1	0	24852	0	0
1224907	10	1	0	27104	0	0
1224907	10	1	0	16797	0	0
1224907	10	1	0	31717	0	0
68288	10	2	30	46979	1	30
68288	10	2	30	47380	0	0
68288	10	2	30	20995	0	0
68288	10	2	30	43014	0	0
68288	10	2	30	15011	0	0
68288	10	2	30	27156	0	0
68288	10	2	30	13512	0	0
68288	10	2	30	40604	0	0
68288	10	2	30	13198	0	0
68288	10	2	30	9339	0	0
68288	10	2	30	5646	0	0
68288	10	2	30	28986	0	0
68288	10	2	30	27104	1	30
68288	10	2	30	41220	0	0
68288	10	2	30	22825	0	0
68288	10	2	30	34358	0	0
68288	10	2	30	44910	0	0
68288	10	2	30	15290	0	0
68288	10	2	30	14992	0	0
68288	10	2	30	36695	0	0
68288	10	2	30	47042	0	0
68288	10	2	30	23165	0	0
68288	10	2	30	15937	0	0
68288	10	2	30	25931	0	0
68288	10	2	30	5818	0	0
68288	10	2	30	1529	0	0
68288	10	2	30	32537	0	0
68288	10	2	30	11782	0	0
68288	10	2	30	30489	0	0
68288	10	2	30	36735	0	0
68288	10	2	30	18441	0	0
68288	10	2	30	15392	0	0
68288	10	2	30	7632	0	0
68288	10	2	30	32299	0	0
68288	10	2	30	48204	0	0
68288	10	2	30	28535	0	0
68288	10	2	30	34128	0	0
68288	10	2	30	8988	0	0
68288	10	2	30	13212	0	0
68288	10	2	30	7746	0	0
68288	10	2	30	35973	0	0
68288	10	2	30	35725	0	0
68288	10	2	30	45664	0	0
68288	10	2	30	16857	0	0
68288	10	2	30	31506	0	0
68288	10	2	30	47526	0	0
2115522	10	3	12	47380	1	42
2115522	10	3	12	5769	0	0
2115522	10	3	12	13629	0	0
2115522	10	3	12	40706	0	0
2115522	10	3	12	45007	0	0
2115522	10	3	12	44359	0	0
2115522	10	3	12	17794	0	0
2115522	10	3	12	19678	0	0
2115522	10	3	12	5450	0	0
2115522	10	3	12	26940	0	0
2115522	10	3	12	48775	0	0
2115522	10	3	12	21174	0	0
2115522	10	3	12	18656	0	0
2115522	10	3	12	30305	0	0
2115522	10	3	12	37687	0	0
2115522	10	3	12	43352	0	0
2115522	10	3	12	26209	0	0
2115522	10	3	12	47626	0	0
2115522	10	3	12	16797	1	42
2115522	10	3	12	4920	0	0
2115522	10	3	12	39877	0	0
2115522	10	3	12	47788	0	0
2115522	10	3	12	34126	0	0
2115522	10	3	12	28842	0	0
2115522	10	3	12	21833	0	0
2115522	10	3	12	42342	0	0
2115522	10	3	12	28928	0	0
2115522	10	3	12	28535	1	42
2115522	10	3	12	30489	1	42
2115522	10	3	12	11068	0	0
2115522	10	3	12	47526	1	42
2115522	10	3	12	42736	0	0
2115522	10	3	12	13083	0	0
83395	10	4	14	30489	1	56
83395	10	4	14	47591	0	0
83395	10	4	14	24184	0	0
83395	10	4	14	260	0	0
83395	10	4	14	9339	1	56
83395	10	4	14	38293	0	0
83395	10	4	14	17828	0	0
83395	10	4	14	9871	0	0
83395	10	4	14	46979	1	56
83395	10	4	14	28535	1	56
83395	10	4	14	47526	1	56
83395	10	4	14	19019	0	0
83395	10	4	14	23879	0	0
83395	10	4	14	40604	1	56
83395	10	4	14	22035	0	0
83395	10	4	14	36865	0	0
83395	10	4	14	31506	1	56
83395	10	4	14	13829	0	0
83395	10	4	14	23541	0	0
83395	10	4	14	28842	1	56
83395	10	4	14	42625	0	0
83395	10	4	14	1529	1	56
83395	10	4	14	20920	0	0
83395	10	4	14	42647	0	0
83395	10	4	14	25931	1	56
83395	10	4	14	20632	0	0
83395	10	4	14	40706	1	56
83395	10	4	14	47042	1	56
83395	10	4	14	16797	1	56
83395	10	4	14	16185	0	0
1353310	10	5	23	30489	1	79
1353310	10	5	23	47591	1	79
1353310	10	5	23	24184	1	79
1353310	10	5	23	260	1	79
1353310	10	5	23	9339	1	79
1353310	10	5	23	17828	1	79
1353310	10	5	23	9871	1	79
1353310	10	5	23	46979	1	79
1353310	10	5	23	28535	1	79
1353310	10	5	23	47526	1	79
1353310	10	5	23	19019	1	79
1353310	10	5	23	23879	1	79
1353310	10	5	23	40604	1	79
1353310	10	5	23	22035	1	79
1353310	10	5	23	36865	1	79
1353310	10	5	23	31506	1	79
1353310	10	5	23	13829	1	79
1353310	10	5	23	23541	1	79
1353310	10	5	23	28842	1	79
1353310	10	5	23	42625	1	79
1353310	10	5	23	1529	1	79
1353310	10	5	23	20920	1	79
1353310	10	5	23	42647	1	79
1353310	10	5	23	25931	1	79
1353310	10	5	23	20632	1	79
1353310	10	5	23	40706	1	79
1353310	10	5	23	47042	1	79
1353310	10	5	23	16797	1	79
1353310	10	5	23	16185	1	79
2618231	13	1	0	32850	0	0
2618231	13	1	0	44142	0	0
2618231	13	1	0	32446	0	0
2618231	13	1	0	4210	0	0
2618231	13	1	0	27086	0	0
2560699	13	2	8	4210	1	8
2560699	13	2	8	27086	1	8
2560699	13	2	8	1689	0	0
2560699	13	2	8	27435	0	0
2288946	13	3	6	4210	1	14
2288946	13	3	6	27086	1	14
2288946	13	3	6	27435	1	14
2288946	13	3	6	1689	1	14
2288946	13	3	6	19474	0	0
2288946	13	3	6	7099	0	0
2288946	13	3	6	32446	1	14
2288946	13	3	6	33735	0	0
2288946	13	3	6	19934	0	0
19256	13	4	9	27086	1	23
19256	13	4	9	27435	1	23
19256	13	4	9	41480	0	0
19256	13	4	9	31372	0	0
19256	13	4	9	33735	1	23
1378982	13	5	6	33735	1	29
1378982	13	5	6	27435	1	29
1378982	13	5	6	1689	1	29
1378982	13	5	6	27086	1	29
1378982	13	5	6	4210	1	29
1378982	13	5	6	5652	0	0
2363981	13	6	7	4210	1	36
2363981	13	6	7	27086	1	36
2363981	13	6	7	27435	1	36
2363981	13	6	7	1689	1	36
2363981	13	6	7	31134	0	0
2363981	13	6	7	41351	0	0
2363981	13	6	7	42125	0	0
1906169	13	7	7	33735	1	43
1906169	13	7	7	1689	1	43
1906169	13	7	7	27435	1	43
1906169	13	7	7	4210	1	43
1906169	13	7	7	27086	1	43
1906169	13	7	7	37385	0	0
1906169	13	7	7	18168	0	0
1906169	13	7	7	42248	0	0
1906169	13	7	7	5618	0	0
1906169	13	7	7	5652	1	43
1757094	13	8	13	27435	1	56
1757094	13	8	13	4210	1	56
1757094	13	8	13	27086	1	56
1757094	13	8	13	5652	1	56
1757094	13	8	13	25134	0	0
519471	13	9	7	33735	1	63
519471	13	9	7	25134	1	63
519471	13	9	7	27086	1	63
519471	13	9	7	43086	0	0
519471	13	9	7	4210	1	63
2298068	13	10	7	42248	1	70
2298068	13	10	7	4210	1	70
2298068	13	10	7	27086	1	70
2298068	13	10	7	43086	1	70
2298068	13	10	7	5652	1	70
2298068	13	10	7	18168	1	70
2298068	13	10	7	29334	0	0
2298068	13	10	7	25134	1	70
2298068	13	10	7	5618	1	70
1472646	13	11	8	4210	1	78
1472646	13	11	8	27086	1	78
1472646	13	11	8	27435	1	78
1472646	13	11	8	25134	1	78
1472646	13	11	8	43086	1	78
1472646	13	11	8	5025	0	0
